Date,Trap,Latitude,Longitude,Species,Block,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,sunset,sunrise,SunHours,isRainy,Humidity
2011-07-11,T160,41.903002,-87.68826700000001,CULEX RESTUANS,11,8,37,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T160,41.903002,-87.68826700000001,CULEX TERRITANS,11,8,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T200,41.678618,-87.559308,CULEX PIPIENS/RESTUANS,13,5,7,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T200,41.678618,-87.559308,CULEX RESTUANS,13,5,11,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T200,41.678618,-87.559308,CULEX TERRITANS,13,5,3,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T209,41.740641,-87.546587,CULEX RESTUANS,13,5,2,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T212,41.680946,-87.535198,CULEX PIPIENS/RESTUANS,37,8,4,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T212,41.680946,-87.535198,CULEX RESTUANS,37,8,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T212,41.680946,-87.535198,CULEX TERRITANS,37,8,2,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T218,41.948167,-87.730698,CULEX PIPIENS/RESTUANS,37,8,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T218,41.948167,-87.730698,CULEX RESTUANS,37,8,5,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T220,41.963976,-87.69181,CULEX RESTUANS,45,9,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T221,41.659112,-87.53869300000001,CULEX PIPIENS/RESTUANS,40,8,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T221,41.659112,-87.53869300000001,CULEX RESTUANS,40,8,2,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T223,41.973845000000004,-87.805059,CULEX PIPIENS/RESTUANS,51,9,22,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T223,41.973845000000004,-87.805059,CULEX RESTUANS,51,9,41,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T224,41.947227000000005,-87.67145699999999,CULEX PIPIENS/RESTUANS,17,9,9,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T224,41.947227000000005,-87.67145699999999,CULEX RESTUANS,17,9,3,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T225,41.743402,-87.731435,CULEX PIPIENS/RESTUANS,82,8,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T225,41.743402,-87.731435,CULEX RESTUANS,82,8,9,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T225,41.743402,-87.731435,CULEX SALINARIUS,82,8,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T226,41.793818,-87.654234,CULEX PIPIENS/RESTUANS,90,5,4,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T226,41.793818,-87.654234,CULEX RESTUANS,90,5,28,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T226,41.793818,-87.654234,CULEX TERRITANS,90,5,2,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T227,41.728495,-87.60096300000001,CULEX RESTUANS,65,5,4,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T228,41.951865999999995,-87.72505699999999,CULEX PIPIENS/RESTUANS,39,8,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T228,41.951865999999995,-87.72505699999999,CULEX RESTUANS,39,8,4,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T230,41.904194,-87.756155,CULEX PIPIENS/RESTUANS,13,9,3,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T230,41.904194,-87.756155,CULEX RESTUANS,13,9,4,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T231,41.98728,-87.666066,CULEX PIPIENS/RESTUANS,58,8,1,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T231,41.98728,-87.666066,CULEX RESTUANS,58,8,2,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T232,41.912563,-87.66805500000001,CULEX PIPIENS/RESTUANS,17,9,9,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T232,41.912563,-87.66805500000001,CULEX RESTUANS,17,9,11,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T235,41.776428,-87.627096,CULEX RESTUANS,42,8,8,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T900,41.974689,-87.890615,CULEX PIPIENS,10,9,2,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T900,41.974689,-87.890615,CULEX PIPIENS/RESTUANS,70,63,217,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T900,41.974689,-87.890615,CULEX RESTUANS,90,81,288,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T903,41.957799,-87.930995,CULEX PIPIENS/RESTUANS,20,10,42,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-11,T903,41.957799,-87.930995,CULEX RESTUANS,30,15,103,0,88,70.5,79.25,7.0,71,74.0,0426,1928,HZ,0.39,29.15,29.82,5.5,25,8.5,14.25,2011-07-11 19:28:00,2011-07-11 04:26:00,902.0,0,75.93
2011-07-15,T002,41.95469,-87.800991,CULEX PIPIENS/RESTUANS,41,9,37,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T002,41.95469,-87.800991,CULEX RESTUANS,41,9,17,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T003,41.964242,-87.757639,CULEX PIPIENS,46,8,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T003,41.964242,-87.757639,CULEX PIPIENS/RESTUANS,92,16,91,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T003,41.964242,-87.757639,CULEX RESTUANS,46,8,12,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T008,42.008314,-87.77792099999999,CULEX PIPIENS/RESTUANS,140,18,100,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T008,42.008314,-87.77792099999999,CULEX RESTUANS,70,9,31,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T009,41.992478000000006,-87.862995,CULEX PIPIENS/RESTUANS,91,8,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T009,41.992478000000006,-87.862995,CULEX RESTUANS,91,8,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T011,41.944869,-87.832763,CULEX PIPIENS,36,8,3,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T011,41.944869,-87.832763,CULEX PIPIENS/RESTUANS,72,16,62,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T011,41.944869,-87.832763,CULEX RESTUANS,36,8,9,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T012,41.991429,-87.747113,CULEX PIPIENS/RESTUANS,61,8,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T013,41.923738,-87.785288,CULEX PIPIENS/RESTUANS,61,9,5,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T017,41.960615999999995,-87.777189,CULEX PIPIENS/RESTUANS,60,9,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T017,41.960615999999995,-87.777189,CULEX RESTUANS,60,9,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T018,42.010412,-87.66214000000001,CULEX RESTUANS,12,8,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T027,41.984809000000006,-87.728492,CULEX PIPIENS/RESTUANS,116,16,6,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T027,41.984809000000006,-87.728492,CULEX RESTUANS,58,8,7,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T027,41.984809000000006,-87.728492,CULEX TERRITANS,58,8,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T028,41.986921,-87.689778,CULEX RESTUANS,58,9,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T030,41.899229999999996,-87.716788,CULEX PIPIENS/RESTUANS,10,9,4,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T030,41.899229999999996,-87.716788,CULEX RESTUANS,10,9,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T031,41.801497999999995,-87.763416,CULEX PIPIENS/RESTUANS,50,9,35,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T031,41.801497999999995,-87.763416,CULEX RESTUANS,50,9,6,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T033,41.906638,-87.701431,CULEX PIPIENS/RESTUANS,14,9,4,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T033,41.906638,-87.701431,CULEX RESTUANS,14,9,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T035,41.763733,-87.742302,CULEX RESTUANS,51,8,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T039,41.911823999999996,-87.726737,CULEX PIPIENS/RESTUANS,17,9,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T046,41.891118,-87.65449100000001,CULEX PIPIENS/RESTUANS,25,8,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T047,41.868142,-87.696269,CULEX PIPIENS,11,9,4,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T047,41.868142,-87.696269,CULEX PIPIENS/RESTUANS,11,9,6,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T047,41.868142,-87.696269,CULEX RESTUANS,11,9,4,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T048,41.867108,-87.654224,CULEX PIPIENS/RESTUANS,22,16,65,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T048,41.867108,-87.654224,CULEX RESTUANS,11,8,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T049,41.896282,-87.655232,CULEX PIPIENS/RESTUANS,11,8,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T054,41.921965,-87.632085,CULEX PIPIENS/RESTUANS,44,16,11,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T054,41.921965,-87.632085,CULEX RESTUANS,22,8,17,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T061,41.801179,-87.679447,CULEX PIPIENS,22,8,3,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T061,41.801179,-87.679447,CULEX PIPIENS/RESTUANS,22,8,5,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T061,41.801179,-87.679447,CULEX RESTUANS,22,8,9,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T062,41.800737,-87.71188000000001,CULEX PIPIENS/RESTUANS,35,8,6,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T063,41.82561,-87.726549,CULEX PIPIENS/RESTUANS,37,9,3,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T063,41.82561,-87.726549,CULEX RESTUANS,37,9,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T065,41.778296999999995,-87.752411,CULEX PIPIENS/RESTUANS,52,9,21,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T065,41.778296999999995,-87.752411,CULEX RESTUANS,52,9,3,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T066,41.77166,-87.703047,CULEX PIPIENS/RESTUANS,67,8,7,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T066,41.77166,-87.703047,CULEX TERRITANS,67,8,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T073,41.773215,-87.60088,CULEX PIPIENS,10,8,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T073,41.773215,-87.60088,CULEX PIPIENS/RESTUANS,10,8,14,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T073,41.773215,-87.60088,CULEX RESTUANS,10,8,18,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T074,41.822536,-87.66634300000001,CULEX RESTUANS,39,9,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T079,41.766202,-87.562889,CULEX PIPIENS,71,9,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T079,41.766202,-87.562889,CULEX PIPIENS/RESTUANS,71,9,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T079,41.766202,-87.562889,CULEX RESTUANS,71,9,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T080,41.754676,-87.612922,CULEX PIPIENS/RESTUANS,77,9,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T080,41.754676,-87.612922,CULEX RESTUANS,77,9,6,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T082,41.803422999999995,-87.642984,CULEX PIPIENS,50,8,1,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T082,41.803422999999995,-87.642984,CULEX PIPIENS/RESTUANS,50,8,2,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T082,41.803422999999995,-87.642984,CULEX RESTUANS,50,8,6,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
2011-07-15,T083,41.754292,-87.590773,CULEX PIPIENS/RESTUANS,79,9,6,0,87,70.5,78.75,5.0,60,66.0,0429,1926, ,0.0,29.299999999999997,29.98,5.4,9,6.7,13.75,2011-07-15 19:26:00,2011-07-15 04:29:00,897.0,0,52.66
